date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:51:07	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2009%20Apr%202016%2006:05:24%20GMT	http://netgon.net/themeforest/elysium/libs/bootstrap/fonts/glyphicons-halflings-regular.eot?	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/libs/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from http://netgon.net/themeforest/elysium/libs/bootstrap/css/bootstrap.css)
22:51:07	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:07%20GMT	http://netgon.net/themeforest/elysium/libs/font-awesome/fonts/fontawesome-webfont.eot?v=4.5.0	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/libs/font-awesome/fonts/fontawesome-webfont3295.eot	(from http://netgon.net/themeforest/elysium/libs/font-awesome/css/font-awesome.css)
22:51:08	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:07%20GMT	http://netgon.net/themeforest/elysium/libs/bootstrap/fonts/glyphicons-halflings-regular.ttf	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/libs/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://netgon.net/themeforest/elysium/libs/bootstrap/css/bootstrap.css)
22:51:08	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:07%20GMT	http://netgon.net/themeforest/elysium/libs/font-awesome/fonts/fontawesome-webfont.eot?	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/libs/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://netgon.net/themeforest/elysium/libs/font-awesome/css/font-awesome.css)
22:51:10	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:08%20GMT	http://netgon.net/themeforest/elysium/libs/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/libs/font-awesome/fonts/fontawesome-webfont3295.woff	(from http://netgon.net/themeforest/elysium/libs/font-awesome/css/font-awesome.css)
22:51:10	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:08%20GMT	http://netgon.net/themeforest/elysium/libs/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/libs/font-awesome/fonts/fontawesome-webfont3295.woff2	(from http://netgon.net/themeforest/elysium/libs/font-awesome/css/font-awesome.css)
22:51:11	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:10%20GMT	http://netgon.net/themeforest/elysium/libs/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/libs/font-awesome/fonts/fontawesome-webfont3295.ttf	(from http://netgon.net/themeforest/elysium/libs/font-awesome/css/font-awesome.css)
22:51:11	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:10%20GMT	http://netgon.net/themeforest/elysium/img/bg1.jpg	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/img/bg1.jpg	(from http://netgon.net/themeforest/elysium/style.css)
22:51:11	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:11%20GMT	http://netgon.net/themeforest/elysium/img/banners/banner1.jpg	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/img/banners/banner1.jpg	(from http://netgon.net/themeforest/elysium/style.css)
22:51:11	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:11%20GMT	http://netgon.net/themeforest/elysium/img/banners/banner2.jpg	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/img/banners/banner2.jpg	(from http://netgon.net/themeforest/elysium/style.css)
22:51:15	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:12%20GMT	http://netgon.net/themeforest/elysium/img/icons/icon-area.png	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/img/icons/icon-area.png	(from http://netgon.net/themeforest/elysium/style.css)
22:51:15	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:12%20GMT	http://netgon.net/themeforest/elysium/img/icons/icon-bedroom.png	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/img/icons/icon-bedroom.png	(from http://netgon.net/themeforest/elysium/style.css)
22:51:15	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:12%20GMT	http://netgon.net/themeforest/elysium/img/icons/icon-view.png	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/img/icons/icon-view.png	(from http://netgon.net/themeforest/elysium/style.css)
22:51:15	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:12%20GMT	http://netgon.net/themeforest/elysium/img/bg2.jpg	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/img/bg2.jpg	(from http://netgon.net/themeforest/elysium/style.css)
22:51:15	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:15%20GMT	http://netgon.net/themeforest/elysium/img/agents/agent1.jpg	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/img/agents/agent1.jpg	(from http://netgon.net/themeforest/elysium/style.css)
22:51:15	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:15%20GMT	http://netgon.net/themeforest/elysium/img/agents/agent2.jpg	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/img/agents/agent2.jpg	(from http://netgon.net/themeforest/elysium/style.css)
22:51:15	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:15%20GMT	http://netgon.net/themeforest/elysium/img/agents/agent3.jpg	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/img/agents/agent3.jpg	(from http://netgon.net/themeforest/elysium/style.css)
22:51:15	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20Jul%202024%2017:21:15%20GMT	http://netgon.net/themeforest/elysium/img/agents/agent4.jpg	/home/dipankar/websites/Rental%20Template%20Elysium/netgon.net/themeforest/elysium/img/agents/agent4.jpg	(from http://netgon.net/themeforest/elysium/style.css)
